Brand,Phone_Model,Name,Price,Original_Price,Discount,Rating,RAM_GB,ROM_GB,Display_Size_inch,Display_Type,RearCam,FrontCam,Battery_mAh,Processor,Warranty_Years,Specs
Realme,realme 14 Pro 5G,"realme 14 Pro 5G (Pearl White, 128 GB)",24999,27776.67,10%,4.4,8,128,6.77,HD+,50MP + 2MP,16MP,6000, Dimensity 7300 Energy Processor,1,8 GB RAM | 128 GB ROM; 17.2 cm (6.77 inch) Full HD+ Display; 50MP + 2MP | 16MP Front Camera; 6000 mAh Battery; Dimensity 7300 Energy Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Realme,realme P4 5G,"realme P4 5G (Engine Blue, 128 GB)",19499,21908.99,11%,4.4,8,128,6.77,HD+,50MP + 8MP,16MP,7000, Mediatek Dimensity 7400 Processor,1,8 GB RAM | 128 GB ROM; 17.2 cm (6.77 inch) Display; 50MP + 8MP | 16MP Front Camera; 7000 mAh Battery; Mediatek Dimensity 7400 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Motorola,Motorola g45 5G,"Motorola g45 5G (Pink Lavender, 128 GB)",11999,14998.75,20%,4.3,8,128,6.52,HD+,50MP + 2MP,16MP,5000, Snapdragon 6s Gen 3 Processor,1,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB; 16.51 cm (6.5 inch) HD+ Display; 50MP + 2MP | 16MP Front Camera; 5000 mAh Battery; Snapdragon 6s Gen 3 Processor; 1 Year Warranty on Handset and 6 Months Warranty on Accessories
Motorola,Motorola Edge 50 Pro 5G with 125W Charger,"Motorola Edge 50 Pro 5G with 125W Charger (Caneel Bay, 256 GB)",27999,41789.55,33%,4.4,12,256,6.7,HD+,50MP + 13MP + 10MP,50MP,4500, 7 Gen 3 Mobile Platform Processor,1,12 GB RAM | 256 GB ROM; 17.02 cm (6.7 inch) Display; 50MP + 13MP + 10MP | 50MP Front Camera; 4500 mAh Battery; 7 Gen 3 Mobile Platform Processor; 1 Year on Handset and 6 Months on Accessories
Iqoo,IQOO Z10R 5G,"IQOO Z10R 5G (Aquamarine, 256 GB)",20987,24984.52,16%,4.3,8,256,6.77,HD+,Not Specified,Not Specified,5700,Not Specified,1,8 GB RAM | 256 GB ROM; 17.2 cm (6.77 inch) Display; 50MP Rear Camera; 5700 mAh Battery; 1 Year Warranty
Cmf,CMF by Nothing Phone 2 Pro,"CMF by Nothing Phone 2 Pro (Black, 128 GB)",18999,22890.36,17%,4.4,8,128,6.77,HD+,50MP + 50MP + 8MP,16MP,5000, Dimensity 7300 Pro 5G Processor,1,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB; 17.2 cm (6.77 inch) Display; 50MP + 50MP + 8MP | 16MP Front Camera; 5000 mAh Battery; Dimensity 7300 Pro 5G Processor; 1 Year Manufacturing Warranty
Vivo,vivo V60 5G,"vivo V60 5G (Mist Gray, 128 GB)",36999,41571.91,11%,4.4,8,128,6.77,HD+,50MP + 8MP + 50MP,50MP,6500, 7 Gen 4 Processor,1,8 GB RAM | 128 GB ROM; 17.2 cm (6.77 inch) Display; 50MP + 8MP + 50MP | 50MP Front Camera; 6500 mAh Battery; 7 Gen 4 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Vivo,vivo V60 5G,"vivo V60 5G (Moonlit Blue, 256 GB)",38999,43819.1,11%,4.4,8,256,6.77,HD+,50MP + 8MP + 50MP,50MP,6500, 7 Gen 4 Processor,1,8 GB RAM | 256 GB ROM; 17.2 cm (6.77 inch) Display; 50MP + 8MP + 50MP | 50MP Front Camera; 6500 mAh Battery; 7 Gen 4 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Realme,realme 14x 5G,"realme 14x 5G (Crystal Black, 128 GB)",14999,16852.81,11%,4.3,6,128,6.67,HD+,50MP Rear Camera,8MP,6000, Dimensity 6300 Processor,1,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB; 16.94 cm (6.67 inch) HD+ Display; 50MP Rear Camera | 8MP Front Camera; 6000 mAh Battery; Dimensity 6300 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Realme,realme 14x 5G,"realme 14x 5G (Golden Glow, 128 GB)",14999,16852.81,11%,4.3,6,128,6.67,HD+,50MP Rear Camera,8MP,6000, Dimensity 6300 Processor,1,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB; 16.94 cm (6.67 inch) HD+ Display; 50MP Rear Camera | 8MP Front Camera; 6000 mAh Battery; Dimensity 6300 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Realme,realme 14x 5G,"realme 14x 5G (Golden Glow, 128 GB)",15999,17976.4,11%,4.3,8,128,6.67,HD+,50MP Rear Camera,8MP,6000, Dimensity 6300 Processor,1,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB; 16.94 cm (6.67 inch) HD+ Display; 50MP Rear Camera | 8MP Front Camera; 6000 mAh Battery; Dimensity 6300 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Samsung,Samsung Galaxy A16 5G,"Samsung Galaxy A16 5G (Gold, 128 GB)",14970,19960,25%,4.2,6,128,6.7,HD+,50MP + 5MP + 2MP,13MP,5000, Dimensity 6300 Processor,1,6 GB RAM | 128 GB ROM; 17.02 cm (6.7 inch) Full HD+ Display; 50MP + 5MP + 2MP | 13MP Front Camera; 5000 mAh Battery; Dimensity 6300 Processor; 1 Year Manufacturer Warranty for Device and 6 Months for Inbox Accessories
Realme,realme 14x 5G,"realme 14x 5G (Crystal Black, 128 GB)",15999,17976.4,11%,4.3,8,128,6.67,HD+,50MP Rear Camera,8MP,6000, Dimensity 6300 Processor,1,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB; 16.94 cm (6.67 inch) HD+ Display; 50MP Rear Camera | 8MP Front Camera; 6000 mAh Battery; Dimensity 6300 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Iqoo,IQOO Z10 5G,"IQOO Z10 5G (Glacier Silver, 128 GB)",23999,25805.38,7%,4.4,8,128,6.7,HD+,Not Specified,Not Specified,7300,Not Specified,1,8 GB RAM | 128 GB ROM; 17.02 cm (6.7 inch) Display; 50MP Rear Camera; 7300 mAh Battery; 1 Year Warranty on Handset and 6 Months Warranty on Accessories
Redmi,REDMI 15 5G,"REDMI 15 5G (Midnight Black, 256 GB)",16999,19998.82,15%,4.6,8,256,6.9,HD+,Not Specified,Not Specified,7000,Not Specified,1,8 GB RAM | 256 GB ROM; 17.53 cm (6.9 inch) Display; 50MP Rear Camera; 7000 mAh Battery; 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Realme,realme P3 Ultra 5G,"realme P3 Ultra 5G (Orion Red, 256 GB)",29999,35713.1,16%,4.5,12,256,6.83,HD+,50MP + 8MP,16MP,6000, Dimensity 8350 Ultra Processor,1,12 GB RAM | 256 GB ROM; 17.35 cm (6.83 inch) Display; 50MP + 8MP | 16MP Front Camera; 6000 mAh Battery; Dimensity 8350 Ultra Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Oneplus,OnePlus Nord CE4,"OnePlus Nord CE4 (Celadon Marble, 128 GB)",20298,24753.66,18%,4.4,8,128,6.7,HD+,Not Specified,Not Specified,5500,0 Processor,1,8 GB RAM | 128 GB ROM; 17.02 cm (6.7 inch) Display; 50MP Rear Camera; 5500 mAh Battery; OxygenOS 14.0 Processor; Domestic Warranty 1 Year For Handset And 6 month For Accessories.
Realme,realme P3 Ultra 5G,"realme P3 Ultra 5G (Neptune Blue, 128 GB)",21999,31882.61,31%,4.4,8,128,6.83,HD+,50MP + 8MP,16MP,6000, Dimensity 8350 Ultra Processor,1,8 GB RAM | 128 GB ROM; 17.35 cm (6.83 inch) Display; 50MP + 8MP | 16MP Front Camera; 6000 mAh Battery; Dimensity 8350 Ultra Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Realme,realme P4 5G,"realme P4 5G (Forge Red, 128 GB)",19499,21908.99,11%,4.4,8,128,6.77,HD+,50MP + 8MP,16MP,7000, Mediatek Dimensity 7400 Processor,1,8 GB RAM | 128 GB ROM; 17.2 cm (6.77 inch) Display; 50MP + 8MP | 16MP Front Camera; 7000 mAh Battery; Mediatek Dimensity 7400 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Oppo,OPPO Reno14 5G,"OPPO Reno14 5G (Pearl White, 512 GB)",42999,47776.67,10%,4.5,12,448,6.59,HD+,50MP + 8MP + 50MP,50MP,6000, Dimensity 8350 Processor,1,12 GB RAM | 512 GB ROM; 16.74 cm (6.59 inch) Display; 50MP + 8MP + 50MP | 50MP Front Camera; 6000 mAh Battery; Dimensity 8350 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Oppo,OPPO Reno14 5G,"OPPO Reno14 5G (Pearl White, 256 GB)",39999,44942.7,11%,4.5,12,256,6.59,HD+,50MP + 8MP + 50MP,50MP,6000, Dimensity 8350 Processor,1,12 GB RAM | 256 GB ROM; 16.74 cm (6.59 inch) Display; 50MP + 8MP + 50MP | 50MP Front Camera; 6000 mAh Battery; Dimensity 8350 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Realme,realme C73 5G,"realme C73 5G (Crystal Purple, 128 GB)",11499,13854.22,17%,4.3,4,128,6.67,HD+,32MP Rear Camera,8MP,6000, Dimensity 6300 Processor,1,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB; 16.94 cm (6.67 inch) HD+ Display; 32MP Rear Camera | 8MP Front Camera; 6000 mAh Battery; Dimensity 6300 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Iqoo,IQOO Z10R 5G,"IQOO Z10R 5G (Aquamarine, 256 GB)",23480,26988.51,13%,4.3,12,256,6.77,HD+,Not Specified,Not Specified,5700,Not Specified,1,12 GB RAM | 256 GB ROM; 17.2 cm (6.77 inch) Display; 50MP Rear Camera; 5700 mAh Battery; 1 Year Warranty
Cmf,CMF by Nothing Phone 2 Pro,"CMF by Nothing Phone 2 Pro (Orange, 256 GB)",20999,24998.81,16%,4.4,8,256,6.77,HD+,50MP + 50MP + 8MP,16MP,5000, Dimensity 7300 Pro 5G Processor,1,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB; 17.2 cm (6.77 inch) Display; 50MP + 50MP + 8MP | 16MP Front Camera; 5000 mAh Battery; Dimensity 7300 Pro 5G Processor; 1 Year Manufacturing Warranty
Vivo,vivo T4 Ultra 5G,"vivo T4 Ultra 5G (Phoenix Gold, 256 GB)",37999,40859.14,7%,4.5,8,256,6.67,HD+,50MP + 8MP + 50MP Periscope,32MP,5500, Dimensity 9300+ Processor,1,8 GB RAM | 256 GB ROM; 16.94 cm (6.67 inch) Full HD+ AMOLED Display; 50MP + 8MP + 50MP Periscope | 32MP Front Camera; 5500 mAh Battery; Dimensity 9300+ Processor; 1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories
Vivo,vivo T4 Ultra 5G,"vivo T4 Ultra 5G (Meteor Grey, 256 GB)",37999,40859.14,7%,4.5,8,256,6.67,HD+,50MP + 8MP + 50MP Periscope,32MP,5500, Dimensity 9300+ Processor,1,8 GB RAM | 256 GB ROM; 16.94 cm (6.67 inch) Full HD+ AMOLED Display; 50MP + 8MP + 50MP Periscope | 32MP Front Camera; 5500 mAh Battery; Dimensity 9300+ Processor; 1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories
Vivo,vivo Y22,"vivo Y22 (Starlit Blue, 128 GB)",9438,18505.88,49%,4.3,4,128,6.55,HD+,50MP + 2MP,8MP,5000, Mediatek Helio G70 Processor,1,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB; 16.64 cm (6.55 inch) HD+ Display; 50MP + 2MP | 8MP Front Camera; 5000 mAh Lithium Battery; Mediatek Helio G70 Processor; 1 Year of Device & 6 Months for In-Box Accessories
Iqoo,IQOO Z10R 5G,"IQOO Z10R 5G (Aquamarine, 128 GB)",19289,23239.76,17%,4.3,8,128,6.77,HD+,Not Specified,Not Specified,5700,Not Specified,1,8 GB RAM | 128 GB ROM; 17.2 cm (6.77 inch) Display; 50MP Rear Camera; 5700 mAh Battery; 1 Year Warranty
Cmf,CMF by Nothing Phone 2 Pro,"CMF by Nothing Phone 2 Pro (Black, 256 GB)",20999,24998.81,16%,4.4,8,256,6.77,HD+,50MP + 50MP + 8MP,16MP,5000, Dimensity 7300 Pro 5G Processor,1,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB; 17.2 cm (6.77 inch) Display; 50MP + 50MP + 8MP | 16MP Front Camera; 5000 mAh Battery; Dimensity 7300 Pro 5G Processor; 1 Year Manufacturing Warranty
Redmi,REDMI 13 5G Prime Edition,"REDMI 13 5G Prime Edition (Orchid Pink, 128 GB)",12599,19998.41,37%,4.1,8,128,6.79,HD+,Not Specified,Not Specified,5030,Not Specified,1,8 GB RAM | 128 GB ROM; 17.25 cm (6.79 inch) Display; 13MP Rear Camera; 5030 mAh Battery; 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Google,Google Pixel 9A,"Google Pixel 9A (Obsidian, 256 GB)",49853.5,49999,0%,4.4,8,256,6.52,HD+,48MP + 12MP,12MP,5100, Tensor G4 Processor,1,8 GB RAM | 256 GB ROM; 15.96 cm (6.285 inch) Full HD+ Display; 48MP + 12MP | 12MP Front Camera; 5100 mAh Battery; Tensor G4 Processor; 1 Year Domestic Warranty
Vivo,vivo T3 Pro 5G,"vivo T3 Pro 5G (Sandstone Orange, 256 GB)",24999,31644.3,21%,4.5,8,256,6.77,HD+,50MP + 8MP,16MP,5500, Snapdragon 7 Gen 3 Processor,1,8 GB RAM | 256 GB ROM; 17.2 cm (6.77 inch) Full HD+ AMOLED Display; 50MP + 8MP | 16MP Front Camera; 5500 mAh Battery; Snapdragon 7 Gen 3 Processor; 1 Year Warranty on Handset and 6 Months Warranty on Accessories
Realme,realme P3 Ultra 5G,"realme P3 Ultra 5G (Glowing Lunar White, 256 GB)",27999,33733.73,17%,4.4,8,256,6.83,HD+,50MP + 8MP,16MP,6000, Dimensity 8350 Ultra Processor,1,8 GB RAM | 256 GB ROM; 17.35 cm (6.83 inch) Display; 50MP + 8MP | 16MP Front Camera; 6000 mAh Battery; Dimensity 8350 Ultra Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Realme,realme P3 Ultra 5G,"realme P3 Ultra 5G (Glowing Lunar White, 128 GB)",21999,31882.61,31%,4.4,8,128,6.83,HD+,50MP + 8MP,16MP,6000, Dimensity 8350 Ultra Processor,1,8 GB RAM | 128 GB ROM; 17.35 cm (6.83 inch) Display; 50MP + 8MP | 16MP Front Camera; 6000 mAh Battery; Dimensity 8350 Ultra Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Samsung,Samsung Galaxy A25 5G,"Samsung Galaxy A25 5G (Yellow, 128 GB)",17998,28121.88,36%,4.2,8,128,6.52,HD+,50MP + 8MP + 2MP,13MP,5000, Exynos 1280 Processor,1,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB; 16.51 cm (6.5 inch) Full HD+ Display; 50MP + 8MP + 2MP | 13MP Front Camera; 5000 mAh Battery; Exynos 1280 Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
Redmi,REDMI 15 5G,"REDMI 15 5G (Sandy Purple, 256 GB)",16840,19811.76,15%,4.6,8,256,6.9,HD+,Not Specified,Not Specified,7000,Not Specified,1,8 GB RAM | 256 GB ROM; 17.53 cm (6.9 inch) Display; 50MP Rear Camera; 7000 mAh Battery; 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Google,Google Pixel 10 Pro,"Google Pixel 10 Pro (Obsidian, 256 GB)",49853.5,61487.845,0%,4.6,14,256,6.52,HD+,48MP + 48MP + 48MP,42MP,4870, Tensor G5 Processor,1,16 GB RAM | 256 GB ROM; 16.0 cm (6.3 inch) Quad HD+ Display; 48MP + 48MP + 48MP | 42MP Front Camera; 4870 mAh Battery; Tensor G5 Processor; 1 Year Domestic Warranty
Oppo,OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box,"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Midnight Violet, 128 GB)",12999,16881.82,23%,4.5,6,128,6.67,HD+,32MP + 2MP,8MP,5100, Dimensity 6300 Processor,1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB; 16.94 cm (6.67 inch) HD Display; 32MP + 2MP | 8MP Front Camera; 5100 mAh Battery; Dimensity 6300 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Oppo,OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box,"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Feather Pink, 128 GB)",12999,16881.82,23%,4.5,6,128,6.67,HD+,32MP + 2MP,8MP,5100, Dimensity 6300 Processor,1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB; 16.94 cm (6.67 inch) HD Display; 32MP + 2MP | 8MP Front Camera; 5100 mAh Battery; Dimensity 6300 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Oppo,OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box,"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Breeze Blue, 128 GB)",12999,16881.82,23%,4.5,6,128,6.67,HD+,32MP + 2MP,8MP,5100, Dimensity 6300 Processor,1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB; 16.94 cm (6.67 inch) HD Display; 32MP + 2MP | 8MP Front Camera; 5100 mAh Battery; Dimensity 6300 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Oppo,OPPO Reno14 5G,"OPPO Reno14 5G (Forest Green, 256 GB)",39999,44942.7,11%,4.5,12,256,6.59,HD+,50MP + 8MP + 50MP,50MP,6000, Dimensity 8350 Processor,1,12 GB RAM | 256 GB ROM; 16.74 cm (6.59 inch) Display; 50MP + 8MP + 50MP | 50MP Front Camera; 6000 mAh Battery; Dimensity 8350 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Redmi,REDMI 15 5G,"REDMI 15 5G (Midnight Black, 256 GB)",16754,19945.24,16%,4.6,8,256,6.9,HD+,Not Specified,Not Specified,7000,Not Specified,1,8 GB RAM | 256 GB ROM; 17.53 cm (6.9 inch) Display; 50MP Rear Camera; 7000 mAh Battery; 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Oppo,OPPO K13 Turbo 5G,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",29999,35713.1,16%,4.7,8,256,6.8,HD+,50MP + 2MP,16MP,7000, Dimensity 8450 Processor,1,8 GB RAM | 256 GB ROM; 17.27 cm (6.8 inch) Full HD+ Display; 50MP + 2MP | 16MP Front Camera; 7000 mAh Battery; Dimensity 8450 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Motorola,MOTOROLA Edge 60 Pro,"MOTOROLA Edge 60 Pro (Pantone Sparkling Grape, 256 GB)",33999,40962.65,17%,4.3,12,256,6.7,HD+,50MP + 50MP + 10MP,50MP,6000, Dimensity 8350 Processor,1,12 GB RAM | 256 GB ROM; 17.02 cm (6.7 inch) Display; 50MP + 50MP + 10MP | 50MP Front Camera; 6000 mAh Battery; Dimensity 8350 Processor; 1 Year Warranty on Handset and 6 Months Warranty on Accessories
Oppo,OPPO A3x 5G,"OPPO A3x 5G (Sparkle Black, 64 GB)",10800,14794.52,27%,4.2,4,64,6.67,HD+,8MP Rear Camera,5MP,5100, Dimensity 6300 Processor,1,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB; 16.94 cm (6.67 inch) HD+ Display; 8MP Rear Camera | 5MP Front Camera; 5100 mAh Battery; Dimensity 6300 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Samsung,Samsung Galaxy A55 5G,"Samsung Galaxy A55 5G (Awesome Navy, 128 GB)",27990,42409.09,34%,4.4,8,128,6.6,HD+,50MP + 12MP + 5MP,32MP,5000, Samsung Exynos 1480 Processor,1,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB; 16.76 cm (6.6 inch) Full HD+ Display; 50MP + 12MP + 5MP | 32MP Front Camera; 5000 mAh Battery; Samsung Exynos 1480 Processor; 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
Vivo,vivo T4 Ultra 5G,"vivo T4 Ultra 5G (Meteor Grey, 512 GB)",41999,44679.79,6%,4.5,12,448,6.67,HD+,50MP + 8MP + 50MP Periscope,32MP,5500, Dimensity 9300+ Processor,1,12 GB RAM | 512 GB ROM; 16.94 cm (6.67 inch) Full HD+ AMOLED Display; 50MP + 8MP + 50MP Periscope | 32MP Front Camera; 5500 mAh Battery; Dimensity 9300+ Processor; 1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories
Honor,Honor 200 5G,"Honor 200 5G (Moonlight White, 256 GB)",23999,39998.33,40%,4.3,8,256,6.7,HD+,50MP + 50MP + 12MP,50MP,5200, Snapdragon 7 Gen 3 Processor,1,8 GB RAM | 256 GB ROM; 17.02 cm (6.7 inch) Full HD+ Super AMOLED Display; 50MP + 50MP + 12MP | 50MP Front Camera; 5200 mAh Battery; Snapdragon 7 Gen 3 Processor; 1 year manufacturer's warranty for handset & 6 months for accessories
Vivo,vivo T4 Ultra 5G,"vivo T4 Ultra 5G (Meteor Grey, 256 GB)",39999,42552.13,6%,4.5,12,256,6.67,HD+,50MP + 8MP + 50MP Periscope,32MP,5500, Dimensity 9300+ Processor,1,12 GB RAM | 256 GB ROM; 16.94 cm (6.67 inch) Full HD+ AMOLED Display; 50MP + 8MP + 50MP Periscope | 32MP Front Camera; 5500 mAh Battery; Dimensity 9300+ Processor; 1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories
Infinix,Infinix GT 30 5G+ Cyber Blue 128,"Infinix GT 30 5G+ Cyber Blue 128 (Cyber Blue, 128 GB)",19499,24998.72,22%,4.2,8,128,6.78,HD+,64MP + 8MP,13MP,5500, Dimensity 7400 Processor,1,8 GB RAM | 128 GB ROM; 17.22 cm (6.78 inch) Display; 64MP + 8MP | 13MP Front Camera; 5500 mAh Battery; Dimensity 7400 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Motorola,Motorola G10 Power,"Motorola G10 Power (Aurora Grey, 64 GB)",7984,16987.23,51%,4.2,4,64,6.52,HD+,48MP + 8MP + 2MP + 2MP,8MP,6000, Snapdragon 460 Processor,1,4 GB RAM | 64 GB ROM; 16.54 cm (6.51 inch) HD+ Display; 48MP + 8MP + 2MP + 2MP | 8MP Front Camera; 6000 mAh Battery; Snapdragon 460 Processor; Stock Android Experience | Think Shield Security; 1 Year on Handset and 6 Months on Accessories
Google,Google Pixel 9A,"Google Pixel 9A (Porcelain, 256 GB)",49853.5,49999,0%,4.4,8,256,6.52,HD+,48MP + 12MP,12MP,5100, Tensor G4 Processor,1,8 GB RAM | 256 GB ROM; 15.96 cm (6.285 inch) Full HD+ Display; 48MP + 12MP | 12MP Front Camera; 5100 mAh Battery; Tensor G4 Processor; 1 Year Domestic Warranty
Iqoo,IQOO Z10 5G,"IQOO Z10 5G (Stellar Black / Black, 128 GB)",23930,25731.18,7%,4.4,8,128,6.7,HD+,Not Specified,Not Specified,7300,Not Specified,1,8 GB RAM | 128 GB ROM; 17.02 cm (6.7 inch) Display; 50MP Rear Camera; 7300 mAh Battery; 1 Year Warranty on Handset and 6 Months Warranty on Accessories
Tecno,Tecno Pova 7 5G,"Tecno Pova 7 5G (Magic Silver, 256 GB)",15999,19998.75,20%,4.4,8,256,6.78,HD+,50MP + AI,13MP,6000, Dimensity 7300 Ultimate Processor,1,8 GB RAM | 256 GB ROM; 17.22 cm (6.78 inch) Full HD+ Display; 50MP + AI | 13MP Front Camera; 6000 mAh Battery; Dimensity 7300 Ultimate Processor; 1 Year Manufacturer Warranty for Phone
Realme,realme Narzo N61,"realme Narzo N61 (Marble Black, 128 GB)",8988,10960.98,18%,4.2,6,128,6.74,HD+,Not Specified,Not Specified,5000,Not Specified,1,6 GB RAM | 128 GB ROM; 17.12 cm (6.74 inch) Display; 32MP Rear Camera; 5000 mAh Battery; 1 Year
Samsung,Samsung M36 5G,"Samsung M36 5G (Velvet Black, 128 GB)",18620,24181.82,23%,4,8,128,6.7,HD+,Not Specified,Not Specified,5000,Not Specified,1,8 GB RAM | 128 GB ROM; 17.02 cm (6.7 inch) Display; 50MP Rear Camera; 5000 mAh Battery; 1 Year Warranty
Samsung,Samsung M06 5G,"Samsung M06 5G (Sage Green, 128 GB)",11036,13969.62,21%,3.9,6,128,6.7,HD+,Not Specified,Not Specified,5000,Not Specified,1,6 GB RAM | 128 GB ROM; 17.02 cm (6.7 inch) Display; 50MP Rear Camera; 5000 mAh Battery; 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Oppo,OPPO K13 Turbo 5G,"OPPO K13 Turbo 5G (White Knight, 256 GB)",29999,35713.1,16%,4.7,8,256,6.8,HD+,50MP + 2MP,16MP,7000, Dimensity 8450 Processor,1,8 GB RAM | 256 GB ROM; 17.27 cm (6.8 inch) Full HD+ Display; 50MP + 2MP | 16MP Front Camera; 7000 mAh Battery; Dimensity 8450 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Oppo,OPPO K13 Turbo 5G,"OPPO K13 Turbo 5G (White Knight, 128 GB)",27999,33733.73,17%,4.7,8,128,6.8,HD+,50MP + 2MP,16MP,7000, Dimensity 8450 Processor,1,8 GB RAM | 128 GB ROM; 17.27 cm (6.8 inch) Full HD+ Display; 50MP + 2MP | 16MP Front Camera; 7000 mAh Battery; Dimensity 8450 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Oppo,OPPO K13 Turbo 5G,"OPPO K13 Turbo 5G (Purple Phantom, 256 GB)",29999,35713.1,16%,4.7,8,256,6.8,HD+,50MP + 2MP,16MP,7000, Dimensity 8450 Processor,1,8 GB RAM | 256 GB ROM; 17.27 cm (6.8 inch) Full HD+ Display; 50MP + 2MP | 16MP Front Camera; 7000 mAh Battery; Dimensity 8450 Processor; 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Redmi,REDMI 13 5G,"REDMI 13 5G (Hawaiian Blue, 128 GB)",13999,19998.57,30%,4.2,8,128,6.79,HD+,108MP + 2MP,13MP,5030, 4 Gen 2 AE Processor,1,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB; 17.25 cm (6.79 inch) Full HD+ Display; 108MP + 2MP | 13MP Front Camera; 5030 mAh Lithium Polymer Battery; 4 Gen 2 AE Processor; 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
